district	fips	year	party	score	std_shock_end_1	std_shock_end_2	std_shock_end_3	std_shock_end_4	std_shock_end_5	std_shock_end_10	std_shock_exo_1	std_shock_exo_2	std_shock_exo_3	std_shock_exo_4	std_shock_exo_5	std_shock_exo_10	district1	state
"NY54"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	969	"NY"
"NY31"	36081.0	2007.0	"D"	99.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	946	"NY"
"NY30"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	945	"NY"
"NY39"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	954	"NY"
"NY29"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	943	"NY"
"NY35"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	950	"NY"
"NY25"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	939	"NY"
"NY26"	36081.0	2007.0	"D"	98.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	940	"NY"
"NY37"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	952	"NY"
"NY36"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	951	"NY"
"NY38"	36081.0	2007.0	"D"	96.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	953	"NY"
"NY24"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	938	"NY"
"NY34"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	949	"NY"
"NY28"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	942	"NY"
"NY22"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	937	"NY"
"NY33"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	948	"NY"
"NY27"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	941	"NY"
"NY32"	36081.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	947	"NY"
"NY36"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	951	"NY"
"NY26"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	940	"NY"
"NY39"	36081.0	2008.0	"D"	96.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	954	"NY"
"NY27"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	941	"NY"
"NY38"	36081.0	2008.0	"D"	98.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	953	"NY"
"NY54"	36081.0	2008.0	"D"	94.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	969	"NY"
"NY32"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	947	"NY"
"NY34"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	949	"NY"
"NY30"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	945	"NY"
"NY28"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	942	"NY"
"NY24"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	938	"NY"
"NY25"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	939	"NY"
"NY22"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	937	"NY"
"NY37"	36081.0	2008.0	"D"	95.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	952	"NY"
"NY35"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	950	"NY"
"NY31"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	946	"NY"
"NY33"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	948	"NY"
"NY29"	36081.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	943	"NY"
"NY29"	36081.0	2009.0	"D"	100.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	943	"NY"
"NY36"	36081.0	2009.0	"D"	96.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	951	"NY"
"NY33"	36081.0	2009.0	"D"	100.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	948	"NY"
"NY28"	36081.0	2009.0	"D"	100.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	942	"NY"
"NY32"	36081.0	2009.0	"D"	100.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	947	"NY"
"NY35"	36081.0	2009.0	"D"	95.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	950	"NY"
"NY24"	36081.0	2009.0	"D"	100.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	938	"NY"
"NY31"	36081.0	2009.0	"D"	100.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	946	"NY"
"NY39"	36081.0	2009.0	"D"	94.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	954	"NY"
"NY37"	36081.0	2009.0	"D"	100.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	952	"NY"
"NY54"	36081.0	2009.0	"D"	100.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	969	"NY"
"NY34"	36081.0	2009.0	"D"	100.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	949	"NY"
"NY25"	36081.0	2009.0	"D"	100.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	939	"NY"
"NY22"	36081.0	2009.0	"D"	98.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	937	"NY"
"NY30"	36081.0	2009.0	"D"	100.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	945	"NY"
"NY37"	36081.0	2010.0	"D"	90.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	952	"NY"
"NY25"	36081.0	2010.0	"D"	90.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	939	"NY"
"NY28"	36081.0	2010.0	"D"	90.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	942	"NY"
"NY36"	36081.0	2010.0	"D"	89.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	951	"NY"
"NY27"	36081.0	2010.0	"D"	90.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	941	"NY"
"NY30"	36081.0	2010.0	"D"	90.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	945	"NY"
"NY22"	36081.0	2010.0	"D"	90.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	937	"NY"
"NY24"	36081.0	2010.0	"D"	90.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	938	"NY"
"NY34"	36081.0	2010.0	"D"	89.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	949	"NY"
"NY35"	36081.0	2010.0	"D"	90.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	950	"NY"
"NY38"	36081.0	2010.0	"D"	84.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	953	"NY"
"NY54"	36081.0	2010.0	"D"	89.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	969	"NY"
"NY33"	36081.0	2010.0	"D"	90.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	948	"NY"
"NY33"	36081.0	2011.0	"D"	100.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	948	"NY"
"NY36"	36081.0	2011.0	"D"	100.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	951	"NY"
"NY38"	36081.0	2011.0	"D"	100.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	953	"NY"
"NY28"	36081.0	2011.0	"D"	100.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	942	"NY"
"NY29"	36081.0	2011.0	"D"	100.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	943	"NY"
"NY34"	36081.0	2011.0	"D"	98.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	949	"NY"
"NY26"	36081.0	2011.0	"D"	100.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	940	"NY"
"NY39"	36081.0	2011.0	"D"	100.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	954	"NY"
"NY25"	36081.0	2011.0	"D"	100.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	939	"NY"
"NY35"	36081.0	2011.0	"D"	100.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	950	"NY"
"NY31"	36081.0	2011.0	"D"	100.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	946	"NY"
"NY32"	36081.0	2011.0	"D"	100.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	947	"NY"
"NY106"	36083.0	2006.0	"D"	100.0	0.29918456	0.36249352	0.41708386	0.30223325	0.33767408	-0.10325186	0.40915573	0.84957093	1.0126661	1.2983531	0.98498875	0.34016877	885	"NY"
"NY108"	36083.0	2006.0	"R"	82.0	0.29918456	0.36249352	0.41708386	0.30223325	0.33767408	-0.10325186	0.40915573	0.84957093	1.0126661	1.2983531	0.98498875	0.34016877	887	"NY"
"NY106"	36083.0	2007.0	"D"	100.0	-0.20624885	0.021517875	0.11592816	0.23188764	0.1238845	-0.122637965	0.61513036	0.57926416	0.9749395	1.152908	1.4230134	0.7497508	885	"NY"
"NY108"	36083.0	2007.0	"Other"	96.0	-0.20624885	0.021517875	0.11592816	0.23188764	0.1238845	-0.122637965	0.61513036	0.57926416	0.9749395	1.152908	1.4230134	0.7497508	887	"NY"
"NY108"	36083.0	2008.0	"Other"	91.0	-0.19334117	-0.25544262	-0.10761583	-0.01631395	0.13247107	-0.1351088	0.10288581	0.32660493	0.34281176	0.63024324	0.8135268	1.0089806	887	"NY"
"NY106"	36083.0	2008.0	"D"	100.0	-0.19334117	-0.25544262	-0.10761583	-0.01631395	0.13247107	-0.1351088	0.10288581	0.32660493	0.34281176	0.63024324	0.8135268	1.0089806	885	"NY"
"NY106"	36083.0	2009.0	"D"	97.0	-1.2164544	-0.8348765	-0.6413373	-0.516031	-0.4275393	-0.16922198	-1.3552177	-0.8131224	-0.5056533	-0.36382243	-0.120257646	0.42838037	885	"NY"
"NY108"	36083.0	2009.0	"Other"	90.0	-1.2164544	-0.8348765	-0.6413373	-0.516031	-0.4275393	-0.16922198	-1.3552177	-0.8131224	-0.5056533	-0.36382243	-0.120257646	0.42838037	887	"NY"
"NY108"	36083.0	2010.0	"Other"	71.0	-0.06261932	-0.76727575	-0.6174027	-0.57408476	-0.50527036	-0.20158157	0.8318734	-0.5352526	-0.43456823	-0.2591426	-0.17677744	0.053624608	887	"NY"
"NY106"	36083.0	2010.0	"D"	86.0	-0.06261932	-0.76727575	-0.6174027	-0.57408476	-0.50527036	-0.20158157	0.8318734	-0.5352526	-0.43456823	-0.2591426	-0.17677744	0.053624608	885	"NY"
"NY108"	36083.0	2011.0	"R"	50.0	0.025457175	-0.077898145	-0.5745398	-0.5474614	-0.5422964	-0.20712367	0.3417019	0.5747855	-0.35401228	-0.33233282	-0.21508794	0.19899265	887	"NY"
"NY106"	36083.0	2011.0	"D"	100.0	0.025457175	-0.077898145	-0.5745398	-0.5474614	-0.5422964	-0.20712367	0.3417019	0.5747855	-0.35401228	-0.33233282	-0.21508794	0.19899265	885	"NY"
"NY61"	36085.0	2006.0	"D"	95.0	-0.011372553	0.11306683	0.14341553	0.09629248	0.04458447	-0.1764337	0.13777497	0.21509899	0.4471999	0.6251956	0.40578452	-0.18368249	976	"NY"
"NY62"	36085.0	2006.0	"R"	92.0	-0.011372553	0.11306683	0.14341553	0.09629248	0.04458447	-0.1764337	0.13777497	0.21509899	0.4471999	0.6251956	0.40578452	-0.18368249	977	"NY"
"NY63"	36085.0	2006.0	"D"	95.0	-0.011372553	0.11306683	0.14341553	0.09629248	0.04458447	-0.1764337	0.13777497	0.21509899	0.4471999	0.6251956	0.40578452	-0.18368249	978	"NY"
"NY63"	36085.0	2007.0	"D"	96.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	978	"NY"
"NY62"	36085.0	2007.0	"R"	88.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	977	"NY"
"NY61"	36085.0	2007.0	"D"	100.0	-0.15935872	-0.15203977	-0.062456407	-3.103909E-4	-0.029196916	-0.18723227	0.02186437	0.034598134	0.115750924	0.34039855	0.5141908	-0.13984536	976	"NY"
"NY63"	36085.0	2008.0	"D"	100.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	978	"NY"
"NY62"	36085.0	2008.0	"R"	90.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	977	"NY"
"NY61"	36085.0	2008.0	"D"	96.0	-0.3685914	-0.31842577	-0.2832409	-0.2143437	-0.16269621	-0.19619963	-0.047756266	-0.08110905	-0.07691674	0.007844194	0.20069194	0.07650534	976	"NY"
"NY61"	36085.0	2009.0	"D"	95.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	976	"NY"
"NY62"	36085.0	2009.0	"R"	66.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	977	"NY"
"NY63"	36085.0	2009.0	"D"	98.0	-1.0416163	-0.79048127	-0.5984218	-0.5288646	-0.4420657	-0.21657737	-1.0096413	-0.6816514	-0.57974267	-0.4871378	-0.3729937	-0.29990095	978	"NY"
"NY63"	36085.0	2010.0	"D"	90.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	978	"NY"
"NY61"	36085.0	2010.0	"D"	90.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	976	"NY"
"NY62"	36085.0	2010.0	"R"	59.0	0.04820948	-0.6291339	-0.5746419	-0.5271299	-0.49618027	-0.21616462	0.20750628	-0.5877265	-0.53441495	-0.48692343	-0.42471403	-0.39570355	977	"NY"
"NY63"	36085.0	2011.0	"D"	96.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	978	"NY"
"NY62"	36085.0	2011.0	"R"	80.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	977	"NY"
"NY61"	36085.0	2011.0	"D"	100.0	-0.11053177	-0.086685576	-0.5210972	-0.54897803	-0.5312327	-0.21255593	0.125502	0.12446017	-0.47562665	-0.45964068	-0.43361008	-0.2966026	976	"NY"
"NY95"	36087.0	2006.0	"D"	88.0	0.090438195	0.116034605	0.2788011	0.19127391	0.10140824	-0.16607071	0.22947133	0.37625346	0.6735066	0.93122816	0.71762955	0.055591065	1010	"NY"
"NY94"	36087.0	2006.0	"D"	100.0	0.090438195	0.116034605	0.2788011	0.19127391	0.10140824	-0.16607071	0.22947133	0.37625346	0.6735066	0.93122816	0.71762955	0.055591065	1009	"NY"
"NY94"	36087.0	2007.0	"D"	93.0	-0.11122695	-0.0649807	-0.058524966	0.06692278	0.021861847	-0.17543086	0.3295697	0.26911536	0.37494633	0.6629445	0.9069852	0.17918597	1009	"NY"
"NY95"	36087.0	2007.0	"D"	99.0	-0.11122695	-0.0649807	-0.058524966	0.06692278	0.021861847	-0.17543086	0.3295697	0.26911536	0.37494633	0.6629445	0.9069852	0.17918597	1010	"NY"
"NY94"	36087.0	2008.0	"D"	97.0	-0.13793314	-0.15419951	-0.1431521	-0.13023587	-0.025950136	-0.18462081	0.03823556	0.14652137	0.12503532	0.2391137	0.48314494	0.45108294	1009	"NY"
"NY95"	36087.0	2008.0	"D"	100.0	-0.13793314	-0.15419951	-0.1431521	-0.13023587	-0.025950136	-0.18462081	0.03823556	0.14652137	0.12503532	0.2391137	0.48314494	0.45108294	1010	"NY"
"NY95"	36087.0	2009.0	"D"	99.0	-1.0607935	-0.70416284	-0.5260499	-0.4705371	-0.4182908	-0.21248281	-1.1913328	-0.7455579	-0.52636606	-0.42835796	-0.28090686	-0.039376985	1010	"NY"
"NY94"	36087.0	2009.0	"D"	96.0	-1.0607935	-0.70416284	-0.5260499	-0.4705371	-0.4182908	-0.21248281	-1.1913328	-0.7455579	-0.52636606	-0.42835796	-0.28090686	-0.039376985	1009	"NY"
"NY95"	36087.0	2010.0	"D"	90.0	-0.069968484	-0.68843937	-0.55418026	-0.49617586	-0.4696943	-0.21525738	0.5280371	-0.5560495	-0.47897378	-0.35804248	-0.30246374	-0.13101822	1010	"NY"
"NY94"	36087.0	2010.0	"D"	90.0	-0.069968484	-0.68843937	-0.55418026	-0.49617586	-0.4696943	-0.21525738	0.5280371	-0.5560495	-0.47897378	-0.35804248	-0.30246374	-0.13101822	1009	"NY"
"NY94"	36087.0	2011.0	"D"	100.0	-0.10882784	-0.16627933	-0.5592267	-0.5383306	-0.51464427	-0.21566875	0.27265167	0.4152338	-0.40815866	-0.3808078	-0.29875633	-0.008464102	1009	"NY"
"NY95"	36087.0	2011.0	"D"	100.0	-0.10882784	-0.16627933	-0.5592267	-0.5383306	-0.51464427	-0.21566875	0.27265167	0.4152338	-0.40815866	-0.3808078	-0.29875633	-0.008464102	1010	"NY"
"NY118"	36089.0	2006.0	"D"	89.0	1.0718926	1.4173992	1.4179856	0.9005514	1.0877707	0.0036442948	1.3769951	2.003269	2.829562	3.2308276	2.542814	2.1318398	898	"NY"
"NY118"	36089.0	2007.0	"D"	96.0	-0.09007521	0.51059693	0.7817821	1.0297842	0.6252348	-0.029020928	1.0356175	1.4942714	2.1397817	3.0685372	3.438751	2.276013	898	"NY"
"NY118"	36089.0	2008.0	"D"	56.0	-0.16184846	-0.18445139	0.17701608	0.44182616	0.6988395	-0.07969813	0.26167825	0.7562981	1.2361294	1.8879274	2.7769115	4.1867933	898	"NY"
"NY118"	36089.0	2010.0	"D"	90.0	0.30419344	-1.0134996	-0.7536538	-0.64915556	-0.42960733	-0.16410884	2.1305614	-0.5254839	-0.4201198	-0.115455315	0.22819698	1.4012853	898	"NY"
"NY118"	36089.0	2011.0	"D"	95.0	1.0307438	0.740767	-0.5360842	-0.51938385	-0.5054872	-0.14874542	1.3839314	2.1839578	0.0043525454	-0.015954893	0.18775414	1.8011163	898	"NY"
"NY109"	36091.0	2006.0	"D"	96.0	0.29918456	0.36249352	0.41708386	0.30223325	0.33767408	-0.10325186	0.40915573	0.84957093	1.0126661	1.2983531	0.98498875	0.34016877	888	"NY"
